4,60
32,61
48,72
34,70
2,58
8,59
36,62
0,59
81,71
24,62
44,62
97,62
16,65
48,73
65,63
40,62
20,60
34,71
4,61
32,62
2,59
36,63
8,60
0,60
81,72
24,63
48,74
44,63
97,63
16,66
65,64
40,63
20,61
34,72
4,62
81,73
32,63
36,64
2,60
8,61
0,61
65,65
24,64
48,75
44,64
97,64
34,73
16,67
81,74
40,64
20,62
4,63
44,65
32,64
34,74
36,65
48,76
2,61
24,65
8,62
0,62
65,66
81,75
97,65
40,65
16,68
20,63
4,64
48,77
44,66
32,65
34,75
36,66
24,66
2,62
0,63
8,63
65,67
81,76
97,66
40,66
48,78
16,69
44,67
34,76
20,64
4,65
36,67
65,68
81,77
32,66
24,67
0,64
2,63
8,64
48,79
40,67
34,77
97,67
81,78
16,70
20,65
44,68
32,67
4,66
36,68
65,69
48,80
24,68
0,65
2,64
34,78
8,65
40,68
81,79
97,68
16,71
20,66
44,69
48,81
32,68
4,67
36,69
65,70
34,79
81,80
0,66
24,69
2,65
8,66
40,69
97,69
48,82
65,71
16,72
81,81
20,67
44,70
4,68
34,80
32,69
36,70
0,67
24,70
2,66
81,82
8,67
40,70
44,71
97,70
34,81
48,83
36,71
65,72
16,73
20,68
4,69
81,83
32,70
40,71
65,73
0,68
24,71
2,67
8,68
44,72
34,82
97,71
81,84
48,84
36,72
32,71
16,74
20,69
4,70
44,73
65,74
40,72
34,83
0,69
24,72
97,72
8,69
2,68
81,85
65,75
40,73
48,85
36,73
32,72
16,75
20,70
34,84
4,71
24,73
44,74
81,86
97,73
32,73
0,70
8,70
65,76
2,69
40,74
48,86
36,74
16,76
20,71
81,87
34,85
65,77
4,72
24,74
44,75
97,74
32,74
0,71
8,71
2,70
40,75
48,87
36,75
20,72
16,77
81,88
65,78
34,86
97,75
4,73
24,75
44,76
32,75
0,72
8,72
81,89
2,71
40,76
48,88
36,76
97,76
20,73
16,78
65,79
34,87
4,74
24,76
44,77
81,90
32,76
0,73
65,80
97,77
8,73
48,89
2,72
40,77
36,77
65,81
20,74
16,79
81,91
34,88
4,75
24,77
44,78
97,78
65,82
32,77
0,74
8,74
81,92
48,90
2,73
40,78
36,78
65,83
34,89
20,75
16,80
4,76
24,78
44,79
32,78
97,79
0,75
8,75
81,93
48,91
2,74
40,79
36,79
65,84
34,90
44,80
20,76
16,81
4,77
24,79
81,94
32,79
0,76
97,80
40,80
36,80
8,76
48,92
44,81
2,75
24,80
65,85
34,91
20,77
16,82
4,78
32,80
81,95
40,81
36,81
44,82
0,77
8,77
97,81
24,81
65,86
48,93
2,76
81,96
32,81
34,92
20,78
16,83
40,82
36,82
4,79
97,82
44,83
0,78
81,97
8,78
32,82
24,82
65,87
48,94
2,77
34,93
20,79
16,84
40,83
36,83
4,80
81,98
44,84
97,83
0,79
8,79
32,83
24,83
40,84
65,88
48,95
81,99
97,84
2,78
34,94
36,84
20,80
16,85
4,81
44,85
81,100
0,80
65,89
8,80
48,96
32,84
97,85
24,84
40,85
2,79
34,95
36,85
20,81
16,86
4,82
44,86
81,101
97,86
0,81
65,90
8,81
48,97
32,85
24,85
40,86
34,96
2,80
20,82
36,86
16,87
4,83
97,87
44,87
81,102
0,82
8,82
65,91
48,98
32,86
24,86
40,87
97,88
34,97
81,103
20,83
2,81
36,87
16,88
4,84
44,88
97,89
0,83
8,83
65,92
48,99
32,87
40,88
24,87
34,98
16,89
81,104
20,84
2,82
36,88
44,89
4,85
97,90
48,100
0,84
8,84
40,89
65,93
32,88
24,88
81,105
34,99
16,90
36,89
20,85
44,90
2,83
4,86
97,91
48,101
0,85
8,85
32,89
24,89
40,90
65,94
81,106
34,100
97,92
16,91
36,90
20,86
44,91
4,87
2,84
48,102
0,86
8,86
32,90
24,90
97,93
65,95
40,91
81,107
34,101
16,92
20,87
36,91
4,88
44,92
2,85
97,94
48,103
65,96
0,87
8,87
32,91
24,91
40,92
81,108
48,104
34,102
16,93
20,88
36,92
97,95
4,89
44,93
2,86
65,97
0,88
8,88
32,92
24,92
40,93
81,109
97,96
20,89
48,105
34,103
16,94
36,93
4,90
44,94
2,87
24,93
65,98
97,97
0,89
8,89
32,93
40,94
34,104
81,110
20,90
48,106
16,95
4,91
36,94
44,95
97,98
2,88
24,94
65,99
48,107
0,90
8,90
32,94
40,95
34,105
44,96
81,111
20,91
97,99
16,96
4,92
36,95
40,96
2,89
65,100
24,95
81,112
0,91
8,91
48,108
97,100
32,95
34,106
44,97
20,92
36,96
16,97
4,93
32,96
40,97
2,90
97,101
65,101
24,96
81,113
0,92
8,92
20,93
48,109
34,107
44,98
36,97
16,98
4,94
32,97
40,98
97,102
65,102
2,91
24,97
81,114
0,93
8,93
20,94
34,108
48,110
44,99
36,98
97,103
16,99
4,95
32,98
40,99
65,103
2,92
24,98
81,115
44,100
0,94
8,94
20,95
34,109
48,111
97,104
81,116
36,99
16,100
4,96
65,104
32,99
40,100
24,99
2,93
44,101
0,95
8,95
20,96
34,110
48,112
65,105
97,105
81,117
16,101
36,100
4,97
32,100
40,101
24,100
2,94
44,102
0,96
8,96
20,97
34,111
48,113
65,106
97,106
16,102
81,118
36,101
4,98
32,101
40,102
24,101
2,95
44,103
0,97
8,97
20,98
34,112
65,107
48,114
97,107
44,104
16,103
81,119
4,99
36,102
32,102
40,103
24,102
2,96
0,98
8,98
16,104
20,99
34,113
65,108
48,115
81,120
97,108
44,105
4,100
36,103
40,104
32,103
24,103
0,99
2,97
8,99
16,105
20,100
32,104
34,114
65,109
48,116
81,121
24,104
97,109
36,104
44,106
4,101
40,105
0,100
8,100
2,98
16,106
44,107
20,101
32,105
34,115
65,110
48,117
81,122
24,105
97,110
36,105
4,102
40,106
0,101
8,101
2,99
16,107
44,108
20,102
34,116
32,106
40,107
65,111
81,123
48,118
24,106
97,111
36,106
4,103
0,102
8,102
97,112
16,108
2,100
44,109
20,103
65,112
34,117
40,108
32,107
48,119
81,124
24,107
36,107
4,104
20,104
0,103
8,103
97,113
16,109
2,101
44,110
65,113
34,118
40,109
32,108
48,120
81,125
24,108
36,108
4,105
20,105
0,104
8,104
97,114
16,110
44,111
2,102
65,114
40,110
34,119
32,109
48,121
81,126
24,109
36,109
4,106
20,106
0,105
8,105
97,115
44,112
16,111
2,103
65,115
40,111
34,120
32,110
48,122
81,127
24,110
36,110
4,107
20,107
97,116
0,106
8,106
44,113
16,112
2,104
40,112
34,121
65,116
32,111
48,123
81,128
24,111
36,111
4,108
20,108
97,117
0,107
8,107
48,124
44,114
2,105
16,113
40,113
34,122
65,117
32,112
81,129
24,112
36,112
4,109
20,109
97,118
0,108
8,108
48,125
44,115
24,113
2,106
16,114
40,114
34,123
32,113
65,118
82,0
36,113
4,110
20,110
97,119
0,109
8,109
34,124
48,126
44,116
24,114
2,107
16,115
40,115
32,114
65,119
82,1
36,114
4,111
20,111
97,120
0,110
8,110
34,125
48,127
44,117
24,115
2,108
40,116
16,116
32,115
82,2
65,120
36,115
4,112
20,112
97,121
0,111
8,111
34,126
48,128
44,118
24,116
2,109
40,117
32,116
16,117
82,3
65,121
36,116
4,113
20,113
97,122
0,112
8,112
34,127
48,129
44,119
24,117
2,110
40,118
32,117
82,4
16,118
65,122
36,117
97,123
4,114
20,114
0,113
8,113
34,128
44,120
49,0
24,118
40,119
2,111
32,118
82,5
65,123
16,119
36,118
97,124
4,115
20,115
0,114
8,114
34,129
44,121
49,1
24,119
40,120
2,112
32,119
82,6
65,124
16,120
36,119
97,125
4,116
20,116
0,115
8,115
35,0
44,122
49,2
24,120
40,121
32,120
2,113
82,7
65,125
36,120
97,126
16,121
4,117
20,117
0,116
8,116
44,123
35,1
49,3
24,121
40,122
32,121
2,114
82,8
65,126
36,121
97,127
16,122
4,118
20,118
44,124
0,117
8,117
35,2
49,4
24,122
40,123
82,9
32,122
2,115
65,127
36,122
97,128
16,123
4,119
20,119
44,125
0,118
8,118
40,124
35,3
49,5
24,123
82,10
32,123
2,116
65,128
36,123
97,129
4,120
16,124
20,120
44,126
0,119
8,119
40,125
24,124
32,124
35,4
49,6
82,11
2,117
65,129
36,124
98,0
4,121
20,121
16,125
44,127
0,120
8,120
40,126
24,125
32,125
35,5
49,7
82,12
2,118
66,0
36,125
98,1
4,122
20,122
16,126
44,128
0,121
8,121
40,127
32,126
24,126
49,8
35,6
82,13
2,119
66,1
36,126
98,2
4,123
20,123
16,127
44,129
0,122
8,122
40,128
32,127
35,7
49,9
24,127
82,14
20,124
66,2
2,120
36,127
98,3
4,124
16,128
45,0
0,123
8,123
40,129
32,128
35,8
49,10
24,128
82,15
20,125
66,3
36,128
98,4
2,121
4,125
16,129
45,1
0,124
8,124
41,0
32,129
35,9
49,11
24,129
82,16
20,126
66,4
98,5
36,129
2,122
4,126
0,125
45,2
17,0
49,12
8,125
41,1
33,0
35,10
25,0
82,17
20,127
66,5
98,6
37,0
2,123
4,127
0,126
45,3
17,1
49,13
8,126
41,2
33,1
35,11
25,1
82,18
20,128
66,6
98,7
37,1
4,128
2,124
0,127
45,4
17,2
49,14
41,3
8,127
35,12
33,2
25,2
82,19
20,129
66,7
98,8
37,2
4,129
2,125
0,128
45,5
41,4
17,3
49,15
8,128
35,13
33,3
25,3
82,20
66,8
21,0
98,9
5,0
37,3
2,126
0,129
45,6
41,5
49,16
17,4
8,129
35,14
33,4
25,4
66,9
82,21
21,1
98,10
5,1
37,4
1,0
2,127
45,7
41,6
49,17
9,0
17,5
35,15
33,5
25,5
66,10
82,22
98,11
21,2
5,2
37,5
1,1
45,8
2,128
35,16
41,7
49,18
9,1
17,6
33,6
82,23
25,6
66,11
98,12
21,3
5,3
1,2
37,6
45,9
35,17
2,129
41,8
49,19
9,2
17,7
33,7
66,12
82,24
25,7
98,13
21,4
5,4
1,3
37,7
45,10
35,18
41,9
49,20
3,0
9,3
66,13
33,8
17,8
82,25
25,8
98,14
21,5
5,5
1,4
37,8
35,19
45,11
41,10
49,21
3,1
66,14
9,4
33,9
82,26
17,9
25,9
98,15
21,6
49,22
5,6
45,12
1,5
37,9
66,15
35,20
41,11
3,2
33,10
9,5
82,27
17,10
25,10
98,16
21,7
49,23
66,16
5,7
45,13
41,12
1,6
37,10
35,21
33,11
3,3
9,6
82,28
17,11
25,11
35,22
98,17
21,8
66,17
49,24
5,8
45,14
41,13
1,7
33,12
37,11
3,4
9,7
17,12
82,29
25,12
66,18
35,23
49,25
98,18
21,9
37,12
5,9
45,15
33,13
41,14
1,8
3,5
9,8
17,13
66,19
82,30
25,13
49,26
98,19
35,24
45,16
21,10
33,14
37,13
5,10
1,9
41,15
66,20
3,6
9,9
17,14
82,31
25,14
35,25
98,20
49,27
45,17
41,16
21,11
33,15
37,14
5,11
82,32
1,10
66,21
9,10
3,7
17,15
25,15
35,26
98,21
33,16
49,28
21,12
45,18
41,17
66,22
5,12
37,15
82,33
1,11
9,11
3,8
17,16
25,16
33,17
82,34
98,22
35,27
49,29
37,16
21,13
45,19
66,23
41,18
5,13
1,12
9,12
3,9
17,17
33,18
25,17
82,35
98,23
66,24
45,20
49,30
21,14
37,17
35,28
41,19
5,14
1,13
82,36
9,13
3,10
66,25
17,18
33,19
25,18
98,24
45,21
21,15
49,31
37,18
35,29
41,20
5,15
1,14
45,22
82,37
66,26
9,14
49,32
3,11
33,20
98,25
17,19
25,19
37,19
21,16
82,38
35,30
41,21
5,16
1,15
45,23
66,27
9,15
49,33
33,21
41,22
3,12
98,26
17,20
25,20
37,20
21,17
82,39
35,31
5,17
1,16
66,28
45,24
33,22
35,32
9,16
49,34
82,40
41,23
98,27
3,13
17,21
25,21
37,21
21,18
66,29
45,25
5,18
1,17
17,22
25,22
37,22
33,23
35,33
9,17
49,35
82,41
41,24
98,28
3,14
21,19
66,30
45,26
5,19
1,18
17,23
25,23
37,23
33,24
9,18
35,34
49,36
82,42
98,29
41,25
66,31
3,15
21,20
45,27
5,20
1,19
33,25
82,43
17,24
25,24
37,24
35,35
49,37
66,32
9,19
98,30
41,26
3,16
21,21
49,38
25,25
5,21
45,28
37,25
1,20
33,26
82,44
17,25
66,33
35,36
21,22
98,31
9,20
41,27
3,17
66,34
49,39
5,22
45,29
82,45
1,21
37,26
25,26
33,27
17,26
35,37
21,23
98,32
9,21
41,28
66,35
3,18
49,40
5,23
45,30
1,22
82,46
37,27
25,27
33,28
17,27
35,38
21,24
98,33
9,22
66,36
41,29
3,19
49,41
5,24
1,23
45,31
98,34
82,47
37,28
25,28
33,29
17,28
35,39
21,25
66,37
9,23
41,30
3,20
66,38
35,40
49,42
1,24
5,25
98,35
82,48
45,32
37,29
25,29
33,30
21,26
17,29
9,24
41,31
98,36
82,49
66,39
3,21
49,43
45,33
1,25
5,26
35,41
21,27
41,32
37,30
25,30
33,31
17,30
9,25
66,40
98,37
35,42
82,50
21,28
3,22
33,32
49,44
45,34
1,26
5,27
41,33
37,31
25,31
17,31
66,41
9,26
98,38
25,32
37,32
21,29
82,51
45,35
35,43
33,33
3,23
49,45
1,27
5,28
41,34
17,32
21,30
66,42
9,27
98,39
25,33
37,33
82,52
45,36
35,44
41,35
33,34
49,46
1,28
3,24
5,29
17,33
98,40
21,31
66,43
45,37
9,28
25,34
37,34
33,35
82,53
41,36
35,45
1,29
49,47
5,30
3,25
45,38
21,32
17,34
98,41
25,35
37,35
66,44
9,29
45,39
41,37
33,36
82,54
35,46
1,30
5,31
17,35
49,48
21,33
3,26
45,40
98,42
25,36
66,45
37,36
33,37
9,30
41,38
45,41
82,55
35,47
98,43
1,31
49,49
5,32
21,34
17,36
3,27
45,42
25,37
37,37
66,46
33,38
9,31
41,39
21,35
82,56
35,48
1,32
45,43
98,44
5,33
49,50
17,37
3,28
25,38
41,40
37,38
66,47
45,44
33,39
21,36
9,32
82,57
35,49
98,45
1,33
5,34
17,38
49,51
25,39
3,29
41,41
37,39
45,45
82,58
66,48
21,37
33,40
9,33
35,50
98,46
1,34
5,35
45,46
41,42
17,39
37,40
49,52
66,49
25,40
3,30
82,59
21,38
45,47
33,41
9,34
35,51
98,47
1,35
5,36
41,43
45,48
17,40
37,41
49,53
66,50
33,42
25,41
3,31
82,60
21,39
45,49
9,35
37,42
35,52
98,48
1,36
5,37
41,44
45,50
49,54
17,41
66,51
33,43
25,42
3,32
82,61
21,40
45,51
9,36
37,43
35,53
1,37
98,49
5,38
41,45
49,55
66,52
17,42
33,44
25,43
45,52
82,62
3,33
21,41
9,37
45,53
37,44
35,54
1,38
98,50
5,39
41,46
49,56
66,53
17,43
33,45
25,44
82,63
3,34
21,42
45,54
9,38
49,57
37,45
35,55
1,39
98,51
5,40
41,47
66,54
33,46
25,45
45,55
17,44
82,64
3,35
21,43
49,58
9,39
45,56
35,56
37,46
1,40
98,52
5,41
41,48
66,55
33,47
25,46
45,57
17,45
82,65
3,36
21,44
49,59
41,49
9,40
35,57
37,47
1,41
98,53
5,42
25,47
45,58
66,56
33,48
41,50
82,66
17,46
21,45
3,37
49,60
45,59
35,58
9,41
98,54
37,48
1,42
5,43
66,57
25,48
41,51
33,49
17,47
82,67
45,60
66,58
21,46
3,38
49,61
35,59
9,42
98,55
25,49
37,49
5,44
1,43
41,52
33,50
45,61
17,48
21,47
82,68
49,62
66,59
3,39
25,50
35,60
41,53
9,43
45,62
98,56
37,50
5,45
1,44
33,51
17,49
21,48
82,69
49,63
66,60
25,51
41,54
3,40
35,61
9,44
45,63
98,57
37,51
5,46
1,45
33,52
25,52
98,58
17,50
21,49
82,70
41,55
49,64
66,61
3,41
35,62
9,45
45,64
37,52
5,47
1,46
66,62
82,71
25,53
49,65
33,53
45,65
41,56
98,59
21,50
17,51
3,42
35,63
9,46
37,53
5,48
1,47
66,63
41,57
25,54
82,72
33,54
49,66
45,66
98,60
21,51
17,52
9,47
41,58
35,64
3,43
37,54
5,49
25,55
49,67
66,64
1,48
45,67
82,73
33,55
41,59
98,61
21,52
9,48
17,53
35,65
66,65
3,44
25,56
37,55
5,50
98,62
82,74
49,68
45,68
1,49
33,56
41,60
9,49
21,53
17,54
25,57
35,66
66,66
3,45
98,63
37,56
5,51
82,75
49,69
33,57
45,69
1,50
9,50
41,61
25,58
21,54
17,55
35,67
37,57
66,67
3,46
98,64
41,62
5,52
82,76
33,58
49,70
9,51
45,70
1,51
25,59
37,58
66,68
21,55
41,63
17,56
35,68
45,71
3,47
82,77
98,65
5,53
9,52
33,59
49,71
25,60
1,52
41,64
37,59
17,57
66,69
21,56
35,69
45,72
9,53
41,65
82,78
3,48
98,66
5,54
33,60
25,61
49,72
1,53
21,57
37,60
17,58
66,70
41,66
45,73
35,70
9,54
49,73
82,79
98,67
3,49
5,55
33,61
25,62
66,71
1,54
21,58
41,67
37,61
17,59
35,71
9,55
45,74
49,74
25,63
82,80
98,68
33,62
3,50
5,56
66,72
1,55
41,68
21,59
37,62
17,60
9,56
35,72
45,75
66,73
25,64
49,75
82,81
41,69
98,69
33,63
3,51
5,57
66,74
1,56
21,60
35,73
9,57
37,63
17,61
25,65
82,82
45,76
41,70
49,76
98,70
33,64
3,52
5,58
66,75
1,57
9,58
21,61
35,74
37,64
41,71
82,83
17,62
25,66
45,77
49,77
98,71
33,65
37,65
3,53
9,59
5,59
41,72
66,76
1,58
21,62
35,75
82,84
17,63
25,67
37,66
45,78
98,72
41,73
49,78
9,60
33,66
3,54
5,60
1,59
66,77
37,67
21,63
35,76
41,74
82,85
17,64
25,68
45,79
98,73
9,61
49,79
33,67
37,68
41,75
3,55
5,61
1,60
66,78
21,64
17,65
82,86
35,77
45,80
37,69
25,69
9,62
98,74
41,76
49,80
33,68
21,65
1,61
3,56
45,81
5,62
66,79
17,66
82,87
37,70
35,78
41,77
9,63
25,70
98,75
49,81
45,82
33,69
1,62
21,66
37,71
5,63
66,80
3,57
41,78
9,64
82,88
17,67
35,79
25,71
98,76
49,82
41,79
45,83
33,70
37,72
1,63
21,67
5,64
66,81
3,58
9,65
82,89
35,80
17,68
41,80
25,72
98,77
37,73
49,83
66,82
33,71
45,84
9,66
1,64
21,68
5,65
35,81
41,81
3,59
82,90
37,74
66,83
25,73
17,69
98,78
49,84
33,72
45,85
35,82
9,67
1,65
21,69
5,66
41,82
82,91
37,75
3,60
66,84
25,74
98,79
17,70
33,73
49,85
9,68
41,83
45,86
35,83
1,66
5,67
21,70
82,92
37,76
3,61
66,85
25,75
98,80
17,71
41,84
33,74
9,69
35,84
49,86
37,77
66,86
45,87
1,67
5,68
21,71
41,85
82,93
3,62
25,76
98,81
17,72
37,78
9,70
33,75
35,85
49,87
66,87
45,88
41,86
37,79
1,68
5,69
21,72
82,94
25,77
9,71
98,82
3,63
17,73
33,76
41,87
45,89
49,88
37,80
35,86
66,88
1,69
5,70
9,72
82,95
21,73
41,88
98,83
25,78
3,64
17,74
37,81
33,77
49,89
66,89
45,90
35,87
82,96
41,89
1,70
9,73
5,71
37,82
25,79
3,65
98,84
82,97
33,78
66,90
37,83
17,75
21,74
35,88
41,90
49,90
9,74
1,71
25,80
5,72
37,84
98,85
45,91
41,91
82,98
33,79
35,89
66,91
9,75
17,76
49,91
1,72
21,75
37,85
5,73
33,80
45,92
98,86
41,92
82,99
35,90
9,76
66,92
1,73
49,92
21,76
17,77
25,81
41,93
82,100
33,81
37,86
5,74
45,93
98,87
3,66
9,77
35,91
66,93
25,82
37,87
41,94
1,74
33,82
49,93
21,77
17,78
98,88
82,101
5,75
45,94
9,78
37,88
41,95
35,92
66,94
1,75
25,83
33,83
37,89
49,94
21,78
98,89
17,79
41,96
82,102
9,79
5,76
45,95
35,93
37,90
66,95
41,97
1,76
33,84
82,103
25,84
98,90
21,79
49,95
17,80
9,80
45,96
37,91
5,77
66,96
41,98
3,67
49,96
35,94
1,77
33,85
82,104
66,97
9,81
25,85
98,91
21,80
17,81
37,92
41,99
45,97
5,78
